Week_date_time,Week_date_time_woreda,RegionName,ZoneName,WoredaName,Total Malaria Confirmed and Clinical,TMalaria_OutP_Cases,TMalaria_InP_Cases,TMalaria_InP_Deaths,TMSuspected Fever Examined,PosMalaria_RDT_or_Microscopy_PF_OutP_Cases,PosMalaria_RDT_or_Microscopy_PV_OutP_Cases,Meningits total Cases,Meningitis_InP_Cases,Dysentery_total Cases,Dysentery_OutP_Cases,Typhoid fever Total cases,Typhoid fever_OutP_Cases,Typhoid fever_InP_Cases,Relapsing fever_total Cases,Epidemic Typhus Total Cases,Epidemic Typhus_OutP_Cases,Epidemic Typhus_InP_Cases,Epidemic Typhus_InP_Deaths,Malnutrition_total Cases,Scabies_OutP_Cases,Avian_Human_Influenza_Cases,Avian_Human_Influenza_Deaths,Cholera/AWD_Cases,Cholera/AWD_Deaths,Dracunculiasis/Guinea worm_Cases,Dracunculiasis/Guinea worm_Deaths,Measles_Cases,Neonatal Tetanus_Cases,Neonatal Tetanus_Deaths,Pandemic Influenza_Cases,Pandemic Influenza_Deaths,Rabies_Cases,Rabies_Deaths,SARS_Cases,SARS_Deaths,Maternal_Death,Other 1_sc,Other 1_Cases,Other 1_Deaths,Other 2_Name,Other 2_Cases,Other 2_Deaths,Other 3_Name,Other 3_Cases,Other 3_Deaths,No-of-Gov_HPs-expected-by-RHB,No-of-Gov_HCs-expected-by-RHB,No-of-Gov_Hosps-expected-by-RHB,No-of-NGOHF-expected-by-RHB,No-of-OtherHFs-expected-by-RHB,No-of-Gov_HPs-Reported,No-of-Gov_HCs-Reported,No-of-Gov_Hosps-Reported,No-of-NGOHFs-Reported,No-of-OthersHF-Reported,All-Total-sites-Reported,All-Total-sites-Expected-by-RHB,Total-Gov-sites-Reported
2017-07-03,2017-07-03_Adama Special Town_Adama Town,Oromia,Adama Special Town,Adama Town,19,19.0,0.0,0.0,733.0,8.0,11.0,0,0.0,6,6.0,237,237.0,0.0,1,11,11.0,0.0,0.0,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,7.0,1.0,3.0,18.0,0.0,7.0,1.0,3.0,17.0,28,29,8
2017-07-03,2017-07-03_West Wellega_Gimbi Adventist Hospital,Oromia,West Wellega,Gimbi Adventist Hospital,3,3.0,0.0,0.0,58.0,3.0,0.0,0,0.0,0,0.0,56,52.0,4.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
2017-07-03,2017-07-03_West Hararge_Bedesa Town,Oromia,West Hararge,Bedesa Town,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,5.0,0,0.0,0.0,0,0,0.0,0.0,0.0,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,5,5,1
2017-07-03,2017-07-03_North Shewa_Fiche Hospital,Oromia,North Shewa,Fiche Hospital,2,2.0,0.0,0.0,3.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,,,1.0,,0.0,1,1,1
2017-07-03,2017-07-03_Jimma_Sigmo,Oromia,Jimma,Sigmo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2.0,2,2.0,0.0,0,0,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,20.0,4.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,10,24,10
2017-07-03,2017-07-03_Arsi_Sire,Oromia,Arsi,Sire,3,3.0,0.0,0.0,16.0,1.0,2.0,0,0.0,0,0.0,4,4.0,0.0,0,0,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,17.0,4.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,21,21,21
2017-07-03,2017-07-03_West Wellega_Kundala,Oromia,West Wellega,Kundala,31,31.0,0.0,0.0,48.0,19.0,12.0,0,0.0,0,0.0,7,7.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,32.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,36,36,36
2017-07-03,2017-07-03_Arsi_Bekoji Town,Oromia,Arsi,Bekoji Town,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,4.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,8.0,11,11,3
2017-07-03,2017-07-03_East Wellega_Nunu Qumba,Oromia,East Wellega,Nunu Qumba,6,6.0,0.0,0.0,35.0,5.0,1.0,0,0.0,0,0.0,5,5.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,0,0,,0,0,21.0,4.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,25,25,25
2017-07-03,2017-07-03_East Wellega_Limu,Oromia,East Wellega,Limu,1,1.0,0.0,0.0,13.0,0.0,1.0,0,0.0,8,8.0,5,5.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,18.0,4.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,22,22,22
2017-07-03,2017-07-03_Horo Gudru Wellega_Jarte Jardga,Oromia,Horo Gudru Wellega,Jarte Jardga,3,3.0,0.0,0.0,12.0,1.0,2.0,0,0.0,2,2.0,5,5.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,21.0,6.0,0.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,27,27,27
2017-07-03,2017-07-03_Jimma_Agaro,Oromia,Jimma,Agaro,10,10.0,0.0,0.0,56.0,1.0,9.0,0,0.0,7,7.0,10,10.0,0.0,0,0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,5.0,2.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,8,12,8
2017-07-03,2017-07-03_West Hararge_Meiso,Oromia,West Hararge,Meiso,8,8.0,0.0,0.0,51.0,7.0,1.0,0,0.0,1,1.0,7,7.0,0.0,0,0,0.0,0.0,0.0,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,31.0,3.0,1.0,0.0,4.0,29.0,3.0,1.0,0.0,0.0,33,39,33
2017-07-03,2017-07-03_Finfine Zuria_Sandefa,Oromia,Finfine Zuria,Sandefa,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,12.0,28,28.0,0.0,0,13,13.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,4.0,7,7,3
2017-07-03,2017-07-03_West Guji_Suro Barguda,Oromia,West Guji,Suro Barguda,18,18.0,0.0,0.0,47.0,14.0,4.0,0,0.0,6,6.0,12,12.0,0.0,0,2,2.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,10.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,10,13,10
2017-07-03,2017-07-03_Borena_Yabelo Hospital,Oromia,Borena,Yabelo Hospital,3,3.0,0.0,0.0,40.0,1.0,2.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,,,,,1.0,,,1,1,1
2017-07-03,2017-07-03_West Hararge_Oda Bultum,Oromia,West Hararge,Oda Bultum,1,1.0,0.0,0.0,10.0,1.0,0.0,0,0.0,1,1.0,0,0.0,0.0,0,0,0.0,0.0,0.0,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,37.0,6.0,0.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,42,43,42
2017-07-03,2017-07-03_West Arsi_Shashemene Rural,Oromia,West Arsi,Shashemene Rural,6,6.0,0.0,0.0,68.0,4.0,2.0,0,0.0,2,2.0,7,7.0,0.0,0,3,3.0,0.0,0.0,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,38.0,7.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,38,45,38
2017-07-10,2017-07-10_Borena_Yabelo,Oromia,Borena,Yabelo,3,3.0,0.0,0.0,6.0,1.0,2.0,0,0.0,2,2.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,,,6.0,0.0,1.0,,,4.0,5,7,1
2017-07-10,2017-07-10_East Wellega_Gida Ayana,Oromia,East Wellega,Gida Ayana,9,9.0,0.0,0.0,64.0,6.0,3.0,0,0.0,8,8.0,24,24.0,0.0,0,6,6.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,26.0,5.0,1.0,2.0,1.0,26.0,5.0,1.0,2.0,1.0,35,35,32
2017-07-10,2017-07-10_Ilu Aba Bora_Doreni,Oromia,Ilu Aba Bora,Doreni,0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,3,3.0,6,6.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,11.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,12,13,12
2017-07-10,2017-07-10_Bale_Legehida,Oromia,Bale,Legehida,1,1.0,0.0,0.0,12.0,1.0,0.0,0,0.0,5,5.0,1,1.0,0.0,0,0,0.0,0.0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,27.0,5.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,31,32,31
2017-07-10,2017-07-10_North Shewa_Debre Libanos,Oromia,North Shewa,Debre Libanos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,5.0,18,18.0,0.0,0,16,16.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,10.0,2.0,0.0,0.0,3.0,8.0,2.0,,,3.0,13,15,10
2017-07-10,2017-07-10_West Wellega_Nejo Hospital,Oromia,West Wellega,Nejo Hospital,0,0.0,0.0,0.0,67.0,0.0,0.0,0,0.0,1,1.0,3,1.0,2.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
2017-07-10,2017-07-10_Arsi_Bekoji Town,Oromia,Arsi,Bekoji Town,0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,4,4.0,14,14.0,0.0,0,3,3.0,0.0,0.0,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,3,11,3
2017-07-10,2017-07-10_Jimma Spe Town_Jimma Spe Town,Oromia,Jimma Spe Town,Jimma Spe Town,17,17.0,0.0,0.0,648.0,5.0,12.0,1,1.0,63,62.0,126,126.0,0.0,1,111,111.0,0.0,0.0,52,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,2.0,4.0,2.0,3.0,23.0,2.0,4.0,2.0,3.0,13.0,24,34,8
2017-07-10,2017-07-10_East Shewa_Matahara,Oromia,East Shewa,Matahara,54,54.0,0.0,0.0,381.0,30.0,24.0,0,0.0,9,9.0,79,79.0,0.0,0,60,60.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,5,5,1
2017-07-10,2017-07-10_Horo Gudru Wellega_Jima Rare,Oromia,Horo Gudru Wellega,Jima Rare,1,1.0,0.0,0.0,30.0,0.0,1.0,0,0.0,6,6.0,26,26.0,0.0,0,4,4.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,23.0,4.0,0.0,0.0,4.0,19.0,4.0,0.0,0.0,4.0,27,31,23
2017-07-10,2017-07-10_West Guji_Gelana,Oromia,West Guji,Gelana,224,224.0,0.0,0.0,317.0,172.0,52.0,0,0.0,2,2.0,42,42.0,0.0,0,0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,17.0,5.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,22,22,22
2017-07-10,2017-07-10_East Shewa_Boset,Oromia,East Shewa,Boset,79,79.0,0.0,0.0,371.0,52.0,27.0,0,0.0,1,1.0,71,71.0,0.0,0,46,46.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,33.0,7.0,0.0,0.0,1.0,33.0,7.0,0.0,0.0,1.0,41,41,40
2017-07-10,2017-07-10_West Arsi_Kofele,Oromia,West Arsi,Kofele,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,10.0,24,24.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,38.0,8.0,0.0,0.0,2.0,38.0,8.0,0.0,0.0,2.0,48,48,46
2017-07-10,2017-07-10_West Shewa_Elifata,Oromia,West Shewa,Elifata,0,0.0,0.0,0.0,22.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,15.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,15,18,15
2017-07-10,2017-07-10_Jimma_Mancho,Oromia,Jimma,Mancho,0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,9,9.0,3,3.0,0.0,0,0,0.0,0.0,0.0,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,20.0,6.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,26,26,26
2017-07-10,2017-07-10_Horo Gudru Wellega_Amuru,Oromia,Horo Gudru Wellega,Amuru,4,4.0,0.0,0.0,30.0,3.0,1.0,0,0.0,1,1.0,18,18.0,0.0,0,0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,21.0,5.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,23,26,23
2017-07-10,2017-07-10_North Shewa_Dera,Oromia,North Shewa,Dera,16,16.0,0.0,0.0,51.0,11.0,5.0,0,0.0,29,29.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,33.0,7.0,0.0,0.0,2.0,21.0,4.0,,,2.0,27,42,25
2017-07-10,2017-07-10_Bale_Dawe Serar,Oromia,Bale,Dawe Serar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,17.0,4.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,21,21,21
2017-07-17,2017-07-17_Finfine Zuria_Akaki,Oromia,Finfine Zuria,Akaki,4,4.0,0.0,0.0,23.0,4.0,0.0,0,0.0,0,0.0,6,6.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,27.0,3.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,30,30,30
2017-07-17,2017-07-17_South West Shewa_Ameya,Oromia,South West Shewa,Ameya,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,0
2017-07-17,2017-07-17_Bale_Ginir,Oromia,Bale,Ginir,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,4.0,2,2.0,0.0,0,0,0.0,0.0,0.0,17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,32.0,8.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,36,40,36
2017-07-17,2017-07-17_West Hararge_Chiro Zuriya,Oromia,West Hararge,Chiro Zuriya,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,39.0,6.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,43,45,43
2017-07-17,2017-07-17_Borena_Moyale,Oromia,Borena,Moyale,8,8.0,0.0,0.0,42.0,2.0,0.0,0,0.0,13,13.0,8,8.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,19.0,5.0,,,4.0,19.0,5.0,,,4.0,28,28,24
2017-07-17,2017-07-17_West Shewa_Ambo Town,Oromia,West Shewa,Ambo Town,2,2.0,0.0,0.0,67.0,1.0,1.0,0,0.0,2,2.0,31,31.0,0.0,0,0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,8,8,5
2017-07-17,2017-07-17_Arsi_Sude,Oromia,Arsi,Sude,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,4.0,25,25.0,0.0,0,0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,27.0,5.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,31,32,31
2017-07-17,2017-07-17_Borena_El Way,Oromia,Borena,El Way,4,4.0,0.0,0.0,17.0,2.0,0.0,0,0.0,8,8.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,9.0,5.0,,,,8.0,4.0,,,,12,14,12
2017-07-17,2017-07-17_East Hararge_Bisidimo Hospital,Oromia,East Hararge,Bisidimo Hospital,2,2.0,0.0,0.0,26.0,2.0,0.0,0,0.0,5,5.0,3,3.0,0.0,0,3,3.0,0.0,0.0,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
2017-07-17,2017-07-17_Guji_Negele Town,Oromia,Guji,Negele Town,17,17.0,0.0,0.0,134.0,12.0,5.0,0,0.0,6,6.0,37,37.0,0.0,0,10,10.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,6,5,1
2017-07-17,2017-07-17_Arsi_Merti,Oromia,Arsi,Merti,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,19.0,4.0,1.0,1.0,3.0,,,,,,0,28,0
2017-07-17,2017-07-17_West Wellega_Gimbi,Oromia,West Wellega,Gimbi,4,4.0,0.0,0.0,43.0,3.0,1.0,0,0.0,0,0.0,212,207.0,5.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,7,7,1
2017-07-17,2017-07-17_East Shewa_Olanciti Hospital,Oromia,East Shewa,Olanciti Hospital,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,,,,,,0,1,0
2017-07-17,2017-07-17_East Wellega_Kiremu,Oromia,East Wellega,Kiremu,7,7.0,0.0,0.0,51.0,7.0,0.0,0,0.0,0,0.0,8,8.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,18.0,3.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,17,21,17
2017-07-17,2017-07-17_Jimma_Guma,Oromia,Jimma,Guma,1,1.0,0.0,0.0,20.0,0.0,1.0,0,0.0,0,0.0,2,2.0,0.0,0,0,0.0,0.0,0.0,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,14.0,3.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,17,17,17
2017-07-17,2017-07-17_North Shewa_Abichugna,Oromia,North Shewa,Abichugna,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2.0,6,6.0,0.0,0,0,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,19.0,4.0,0.0,1.0,1.0,19.0,4.0,0.0,1.0,1.0,25,25,23
2017-07-17,2017-07-17_East Hararge_Girawa,Oromia,East Hararge,Girawa,9,9.0,0.0,0.0,22.0,8.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,49,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,45.0,9.0,0.0,0.0,13.0,35.0,7.0,0.0,0.0,4.0,46,67,42
2017-07-17,2017-07-17_Jimma_Gera,Oromia,Jimma,Gera,3,3.0,0.0,0.0,46.0,3.0,0.0,0,0.0,7,7.0,9,9.0,0.0,0,0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,30.0,5.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,35,35,35
2017-07-17,2017-07-17_West Hararge_Meiso,Oromia,West Hararge,Meiso,3,3.0,0.0,0.0,32.0,3.0,0.0,0,0.0,0,0.0,3,3.0,0.0,0,0,0.0,0.0,0.0,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,31.0,3.0,1.0,0.0,4.0,28.0,3.0,1.0,0.0,0.0,32,39,32
2017-07-17,2017-07-17_West Hararge_Tulo,Oromia,West Hararge,Tulo,1,1.0,0.0,0.0,13.0,1.0,0.0,0,0.0,20,20.0,0,0.0,0.0,0,0,0.0,0.0,0.0,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,30.0,7.0,0.0,0.0,6.0,30.0,7.0,0.0,0.0,0.0,37,43,37
2017-07-17,2017-07-17_West Guji_Bule Hora,Oromia,West Guji,Bule Hora,15,15.0,0.0,0.0,56.0,4.0,11.0,0,0.0,2,2.0,3,3.0,0.0,0,0,0.0,0.0,0.0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,29.0,5.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,25,34,25
